"('job_Name',)","('job_Wage',)","('job_AverWage',)","('company_Name',)","('company_Nature',)","('company_Scale',)","('company_Address',)","('company_Distance',)","('company_Duration',)","('company_Traffic',)","('job_PeopleNum',)","('job_Issue',)","('job_Article',)","('job_Link',)","('job_Id',)","('company_Id',)"
终端运营主管,0.8-1万/月,9000,成都金海盟珠宝首饰有限公司,民营公司,150-500人,成都市锦江区梨花街39号,3632,1432,公共交通,2人 | 学历不限 | 工作经验不限,2017-04-14,"
						职位描述：
1、对公司年度经营指标进行月度分解，制定门店月度经营指标，指导门店完成经营指标；
2、掌握门店的总体经营状况，部署门店营销计划，指导服务店经理进行门店营业、损益分析；
3、指导、协助督导做好店面人员管理、商品管理、顾客管理等；
4、门店作业“规范化、标准化、效率化”管理标准的建立，全面提升门店对顾客的服务质量，提升公司品牌形象与营业业绩；
5、掌握门店需求，并与相关部门或人员沟通、协调、跟踪处理结果，并共同改善对门店的服务与支持；
6、关注对部门内部人员及店经理的培养，参与部门内部人员及门店人员的加薪、升职、晋级、调动、任免等；
7、负责新开门店的前期",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=76721260,76721260,3912575
策划主管,6-8千/月,7000,四川嘉宝资产管理集团股份有限公司成都分公司,上市公司,1000-5000人,四川成都,,,,若干人 | 大专 | 工作经验不限,2017-04-14,"
						岗位职责：
1、负责业务营销策划方案编写；
2、负责营销活动执行及过程监督；
3、负责业务品牌线上线下设计包装及推广；
4、负责对联业务品牌广告制作

任职资格：
1、大专及以上学历，熟练使用office办公软件（ppt运用熟练）；
2、具备较强的文案功底，协调沟通能力强；
3、具备一定的平面设计能力；
4、有app推广能力者优先。
联系人：钱老师 15982288431						",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=85140519,85140519,3960245
品牌推广经理/主管,6-8千/月,7000,成都美景舒适家居有限公司,民营公司,1000-5000人,成都市,5212,2080,公共交通,2人 | 本科 | 3-4年工作经验,2017-04-13,"
						岗位职责
1、公司品牌的管理与推广
2、销售类活动的创意、策划与执行
3、媒体的选择、投放以及关系维护
4、带领和管理好本小组员工，完成部门制定的工作目标，并在工作中形成良好的氛围
岗位要求
1、年龄：25——35岁
2、本科及以上学历
3、3年以上市场或媒体工作经验，2年以上主管工作经验
4、具有较强的公关能力、市场策划能力、品牌管理能力、演讲能力、影响力
税后薪资：8000——10000元/月

亦可于2016年11月19日和20日至新会展中心现场招聘会面试，展位号：8C134S						",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=61368365,61368365,2496994
产业园品牌推广主管（央企）,0.8-1万/月,9000,中智四川经济技术合作有限公司,国企,150-500人,金牛区一环路北一段99号环球广场706,6846,2351,公共交通,1人 | 本科 | 工作经验不限,2017-04-14,"
						政府与人力资源中央企业共建***人力资源产业园项目

招聘岗位：品牌推广主管

招聘人数：1人

岗位职责：

1、根据产业园运营管理公司的经营战略，对项目的产品规划设计、市场定位、项目包装、策划推广等专业流程具有良好的专业认知水平；

2、负责对筹备期产业园招商项目进行前期策划、项目包装、宣传造势并组织实施。

3、根据项目整体规划设计方案，制定项目整体对外宣传、招商、推广策略和方案，负责组织、制作有关项目简介、多媒体展示、项目形象包装、招商手册、招商宣传资料汇编等；

 

任职要求：

1、本科学历,年龄24-40岁，从事品牌推广、新媒体等行业3年以上；",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=78399989,78399989,3248817
新媒体运营主管（品牌推广）,0.6-1.2万/月,9000,成都清渊健身有限公司,民营公司,150-500人,成都市高新区天府大道北段8号苏宁广场（火车南站交通枢纽旁）6F 清健身,9686,2469,公共交通,1人 | 本科 | 2年工作经验,2017-04-14,"
						岗位职责：
1、实施品牌推广传播，尤其是微博、微信等社会化媒体开展品牌营销工作； 
2、策划用户互动策略，并转化潜在客户，提升品牌体验和形象； 
3、协助规划和制订品牌年度营销计划； 
4、监测、搜集、整理和分析各种新媒体动态信息，对新媒体发展趋势、总体特征调查，总结网络反馈，策划与开展前期推广调研活动，并形成可行性分析报告； 
5、新媒体合作伙伴拓展，客户关系维护； 
6、协助公司其他部门开展新媒体推广活动； 
7、竞争对手跟进，分析优劣势，深入行业竞争对手的平台，扩大自身影响力。 

任职要求：
1、本科或以上学历，市场营销、广告专业优先； 
2、具备2年以上互联网策划、创",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=88250669,88250669,2616793
文案策划,6-8千/月,7000,美莱医学美容医院有限公司,民营公司,150-500人,四川省成都市青羊区青华路31号,7695,2287,公共交通,2人 | 学历不限 | 工作经验不限,2017-04-13,"
						职位描述：
1、负责公司的产品文案、宣传文案、广告文案、活动方案、新闻稿件及各种软文稿件等的撰写；
2、关注医美行业以及社会化媒体发展动态，挖掘客户心理需求，策划创意文案和传播方式；
3、能根据实时重点新闻、事件相结合，做好及时有效推广方案 ；
4、协助营销策划系列产品、服务推广活动，参与活动执行。
任职要求：
1、大专以上学历，熟悉各种策划写作形式，能独立进行方案创作；
2、具备深厚、扎实的文字功底和较强的文字表现力，热爱文字编辑工作,思路清晰,文笔流畅；
3、熟悉医美行业，敢于创意，思维活跃，对营销需求有敏锐的洞察力；
4、能够高效率的完成工作，能承受强度",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=82711093,82711093,2412467
天猫运营,5-8千/月,6500,四川省峨眉山竹叶青茶业有限公司,民营公司,1000-5000人,成都市武侯区航空路1号国航世纪中心B座501室,8372,2219,公共交通,2人 | 本科 | 2年工作经验,2017-04-14,"
						1.负责天猫店铺的日常营运与管理工作，有明确的营运思路；
2.能够熟练进行产品上下架，优惠设置，价格调动等操作；
3.根据制定的业绩目标，制定营运计划，确保目标完成；
4.负责店铺营运推广、引流等；
5.对数据有一定的洞察力，能对日常报表进行分析，调整产品结构，营运计划等；
6.能根据店铺的运营情况合理的安排团队成员的工作。						",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=85031221,85031221,205073
WE创空间运营人员（产业团队）,6-8千/月,7000,成都万科房地产有限公司,民营公司,150-500人,成都市静安路1号万科城市花园98栋1座,6292,2407,公共交通,1人 | 学历不限 | 工作经验不限,2017-04-14,"
						有孵化器运营经验优先；						",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=79781143,79781143,2151571
资深策划/,6-8千/月,7000,成都九龙医院,民营公司,150-500人,成都市青羊区八宝街19号,4478,2060,公共交通,3人 | 大专 | 3-4年工作经验,2017-04-14,"
						1、新闻、广告、传媒、营销等相关专业，大专以上学历； 2、3年以上广告策划推广工作经验，5年以上医疗行业同等岗位工作经历； 3、熟悉医疗行业的营销运营模式与发展趋势，把握市场动态及方向，有较强的市场分析、判断能力和营销意识，能策划、组织有效的推广计划及宣传工作，具有较强的全案策划及实施能力，思路新颖，创意独特，并有知名品牌运作和策划工作案例；  4、熟悉医疗广告业务运作规律、流程和特点、医疗广告政策、法规及制度，并具备相关知识； 5、具有独立开展工作的能力、较强的团队管理、协调与沟通、人际关系维护能力、责任心强、有较强的观察力、分析判断力和应变能力，能带领团队出色的完成工作任务",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=85820222,85820222,2415965
网站策划编辑-可应届,6-8千/月,7000,成都寰宇思创科技有限公司,上市公司,500-1000人,青羊区顺城大街富力中心A座8楼820,2705,1458,公共交通,5人 | 大专 | 无工作经验,2017-04-14,"
						1. 仅限在成都或者近期会来成都，否则请勿投；
2. 已参加过系统培训或者不需要提供培训者勿投；
3. 欢迎应届大学毕业生，有工作经验想转行人士也可以参加；

岗位职责
1、负责网站相关栏目/频道的信息搜集、编辑、审校等工作；
2、完成信息内容的策划和日常更新与维护；
3、编写网站宣传资料及相关产品资料；
5、配合责任公司组织策划推广活动，并参与执行；
6、协助完成新项目的发展规划，促进网站知名度的提高；
8、公司微信公众号微博的日常发布和维护
任职资格
1、编辑、出版、新闻、中文等相关专业
2、有媒体编辑领域从业经验者优先；
3、良好的文字功底，较强",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=88150308,88150308,4369059
PR活动策划主管,6-7千/月,6500,成都百伦投资有限公司,民营公司,1000-5000人,锦里中路12号彩虹商务大厦,4773,2006,公共交通,1人 | 学历不限 | 3-4年工作经验,2017-04-14,"
						岗位需求：
1、协助部门经理完成年度营销、公关等活动的组织策划、跟踪落实工作；
2、负责完成各种广告的创意文案、活动方案的撰写及新闻稿件的撰写与刊发；
3、开展同行业竞争对手的市调分析和消费群体的市调分析；
4、根据业务板块需要，与各类新闻媒介建立起良好的关系，提高品牌知名度。

任职资格：
1.大专以上学历；广告学、美术设计类相关专业（有同等学历的能力和经验也可）；
2.3年以上购物中心或百货公司企划工作经验，一年以上同等职位工作经验者优先；
3.熟练使用Corel DRAW、PHOTOSHOP等电脑设计软件者优先；
4.思维活跃，富有创意，有较强的理解领悟",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=85575523,85575523,2744779
文案策划主管,6-8千/月,7000,四川七维文化旅游股份有限公司,民营公司,150-500人,高新区府城大道中段88号中航城市广场A805室,10779,2472,公共交通,1人 | 大专 | 3-4年工作经验 | 普通话 ,2017-04-13,"
						岗位职责：
1、针对旅游、地产、酒店、快消品等行业策划媒体整合营销推广方案；
2、策划、执行企业品牌、产品的线下活动；
3、整合各方面媒体资源；
4、制定本部门各项工作计划；
5、协助公司领导完成其他工作

岗位要求：
1、	大专及以上学历，广告及市场营销相关专业；
2、	文字功底好，创意及策划能力强；
3、有3年以上传媒、旅游等策划工作经验；能够独立完成企业品牌及项目产品
的策划推广方案；
4、有较强的人际交往能力及沟通谈判能力；
5、对旅游、地产、酒店、快消品等行业有深刻的理解；
薪资：6000元（底薪）＋绩效＋提成						",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=84504194,84504194,4052948
